company,specific_bean_origin,review_year,cocoa_percent,company_location,rating,bean_type,broad_bean_origin,company_imp,specific_bean_origin_imp,review_year_imp,cocoa_percent_imp,company_location_imp,rating_imp,bean_type_imp,broad_bean_origin_imp
Loiza,Puerto Rico,2013,0.65,Puerto Rico,2.5,Trinitario,Puerto Rico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",2014,0.7,U.S.A.,3.75,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lonohana,"Haleiwa E, O'ahu, 2014",2014,0.65,U.S.A.,3.25,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lonohana,"Haleiwa E, O'ahu, 2014",2014,0.75,U.S.A.,3.75,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",2013,0.71,U.S.A.,3,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",2013,0.72,U.S.A.,3,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lonohana,"Hawaiian Crown, Kona Vanilla",2013,0.7,U.S.A.,3.5,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Love Bar,Nicaragua,2015,0.75,U.S.A.,2,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Luker,Selva,2010,0.46,Colombia,2.75,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Luker,Macondo,2010,0.6,Colombia,3,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Luker,Misterio,2010,0.58,Colombia,3,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Luker,Santander,2010,0.65,Colombia,3.5,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Machu Picchu Trading Co.,Peru,2011,0.7,Peru,1.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Machu Picchu Trading Co.,Peru,2010,0.55,Peru,2.25,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madecasse (Cinagra),Madagascar,2008,0.67,Madagascar,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Madecasse (Cinagra),Madagascar,2008,0.7,Madagascar,3.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Madecasse (Cinagra),Madagascar,2008,0.63,Madagascar,4,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Madecasse (Cinagra),Madagascar,2008,0.75,Madagascar,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Madre,Guadalcanal,2017,0.73,U.S.A.,3.5,Criollo,Solomon Islands,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,Puerto Rico,2013,0.7,U.S.A.,2.75,Trinitario,Puerto Rico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,Brazil,2013,0.7,U.S.A.,3.5,Criollo,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,"Choobua, Kona",2013,0.7,U.S.A.,2.75,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,"Xocunusco, Chiapas, Pichucalco",2013,0.7,U.S.A.,2.75,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,"Hamakua Coast, Kokoleka",2012,0.7,U.S.A.,3.25,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,"Criollo, Hawaii",2012,0.7,U.S.A.,3.25,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Madre,Kaua'i,2012,0.7,U.S.A.,3.5,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,Dominican,2011,0.7,U.S.A.,2.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,Upala,2011,0.7,U.S.A.,2.75,Matina,Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Madre,"Chiapas, Triple Cacao",2010,0.72,U.S.A.,2.75,Criollo,Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Maglio,Africa,2008,0.75,Italy,2,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Maglio,Ecuador,2008,0.7,Italy,3,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maglio,Cuba,2008,0.7,Italy,3.25,Criollo,Cuba,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maglio,Santo Domingo,2008,0.7,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Majani,Ecuador,2010,0.7,Italy,2,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Malagasy (Chocolaterie Robert),Sambirano 2006,2007,0.75,Madagascar,2.75,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Malagasy (Chocolaterie Robert),Mora Mora 2006,2007,0.73,Madagascar,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Malagos,"Davao, Mt. Talamo foothills",2013,0.65,Philippines,3.5,Trinitario,Philippines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",2010,0.55,U.S.A.,3.5,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",2009,0.55,U.S.A.,2.75,Blend,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Malmo,Chuao,2016,0.7,Sweden,3,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mana,Ecuador,2015,0.74,U.S.A.,2.5,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mana,Peru,2014,0.74,U.S.A.,2.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mana,Venezuela,2014,0.74,U.S.A.,2.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mana,Conacado,2012,0.74,U.S.A.,3.75,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manifesto Cacao,Colombia,2014,0.7,Colombia,2.75,Trinitario,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,Markham Valley,2015,0.72,U.S.A.,3.5,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,Coto Brus,2015,0.72,U.S.A.,3.75,Amazon mix,Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,"Waiahole, O'ahu",2013,0.72,U.S.A.,3.75,Criollo,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,"Liberia, #174",2012,0.72,U.S.A.,3.25,"Criollo, Trinitario",Liberia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,"Hamakua, Hawaiian Crown, #176",2012,0.72,U.S.A.,2.75,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,Piura,2012,0.72,U.S.A.,3,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manoa,"Oahu, Winward, #151, Maunawili district",2012,0.72,U.S.A.,3.25,Trinitario,Hawaii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manufaktura Czekolady,Johe,2016,0.7,Poland,3.75,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manufaktura Czekolady,Peru,2016,0.7,Poland,3.5,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manufaktura Czekolady,Porcelana,2014,0.7,Poland,3.75,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Manufaktura Czekolady,Kolumbia,2014,0.85,Poland,3.5,Trinitario,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manufaktura Czekolady,Grand Cru Dominican Republic,2012,0.7,Poland,3.25,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Manufaktura Czekolady,Grand Cru Ghana,2012,0.7,Poland,3.5,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Manufaktura Czekolady,Grand Cru Ecuador,2012,0.7,Poland,3.25,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Map Chocolate,"Ben Tre, Surprise Valley",2016,0.75,U.S.A.,3.25,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Map Chocolate,"ROIG, 2014",2015,0.7,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Map Chocolate,"Maranon, 2014",2015,0.62,U.S.A.,3.5,Forastero (Nacional),Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Map Chocolate,Ecuador,2015,0.7,U.S.A.,3.5,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",2015,0.7,U.S.A.,2.75,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Map Chocolate,"A case of the Xerces Blues, triple roast",2015,0.7,U.S.A.,3.5,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",2015,0.68,U.S.A.,3.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Map Chocolate,Colombia,2015,0.75,U.S.A.,2.75,Trinitario,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",2015,0.72,U.S.A.,3,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Map Chocolate,Le Chocolat Chaud,2015,0.78,U.S.A.,3.5,Trinitario,Honduras,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Marana,Piura,2016,0.7,Peru,3,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Marana,Cusco,2016,0.7,Peru,2.75,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Marana,San Martin,2016,0.7,Peru,3,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Marou,"Tan Phu Dong Island, Heart of Darkness",2015,0.85,Vietnam,3.25,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,Ben Tre,2015,0.68,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,"Dak Lak, Batch 2451",2015,0.7,Vietnam,3.75,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,"Tan Phu Dong, Treasure Island",2013,0.75,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,Ba Ria,2012,0.76,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,Dong Nai,2012,0.72,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,"Tien Giang, Gao Co-op",2012,0.7,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,Ben Tre,2012,0.78,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,Tien Giang,2012,0.8,Vietnam,3,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marou,Lam Dong,2012,0.74,Vietnam,3.5,Trinitario,Vietnam,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mars,"Matina 1-6, prototype",2010,0.65,U.S.A.,3,Trinitario,Costa Rica,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mars,Ivory Coast,2010,0.65,U.S.A.,3,Trinitario,Ivory Coast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mars,Nigeria,2010,0.65,U.S.A.,3.25,Forastero,Nigeria,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mars,"Ghana, prototype",2010,0.65,U.S.A.,3.5,Forastero,Ghana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Marsatta,Dominican Republic,2013,0.74,U.S.A.,2.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Marsatta,Dominican Republic,2013,0.89,U.S.A.,2.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Martin Mayer,Alto Beni,2016,0.76,Austria,2.75,Trinitario,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Martin Mayer,Pisa,2016,0.82,Austria,3,Trinitario,Haiti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Martin Mayer,Tumaco,2016,0.74,Austria,3.25,Criollo,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,Guatemala,2015,0.76,U.S.A.,3,Trinitario,Guatemala,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,Tanzania,2015,0.74,U.S.A.,3.25,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,French Laundry 20th Anniversary,2014,0.75,U.S.A.,3.75,Blend,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,Shake Shack,2012,0.73,U.S.A.,3.5,Blend,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,Chuao,2012,0.73,U.S.A.,2.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,"Chuao, Med. Roast",2011,0.76,U.S.A.,3,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,"Chuao, Dark Roast",2011,0.7,U.S.A.,3,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,"Chuao, Light Roast",2011,0.81,U.S.A.,2.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,Moho River,2011,0.7,U.S.A.,3.5,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,Papua New Guinea,2011,0.71,U.S.A.,2.75,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,San Martin,2011,0.75,U.S.A.,3,Trinitario,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,Conacado,2011,0.73,U.S.A.,3.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",2011,0.74,U.S.A.,3.75,Blend,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,Patanemo,2010,0.81,U.S.A.,2.75,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mast Brothers,Ocumare de la Costa,2010,0.75,U.S.A.,3,Criollo,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mast Brothers,"Dominican Republic, Coop",2010,0.7,U.S.A.,3.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Matale,"Malekula P., 2013",2013,0.72,Australia,3.5,Trinitario,Vanuatu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Matale,"Somia, 2013",2013,0.68,Australia,4,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Matale,"Kulili P., 2013",2013,0.74,Australia,4,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Matale,Blend,2013,0.7,Australia,3.75,Trinitario,Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maverick,Maya Mountain,2014,0.7,U.S.A.,3.25,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maverick,Elvesia,2014,0.7,U.S.A.,3.25,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Maverick,Tumbes,2014,0.82,U.S.A.,3.25,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Maverick,"Morropon, Norandiono Coop, Piura",2014,0.63,U.S.A.,3.5,Criollo,Peru,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mayacama,Hispaniola,2016,0.72,U.S.A.,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Meadowlands,Bolivia,2014,0.7,U.S.A.,2.5,Trinitario,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Meadowlands,Venezuela,2014,0.7,U.S.A.,2.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Meadowlands,Belize,2014,0.7,U.S.A.,3,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Meadowlands,"Nicaragua, w/ inbs",2014,0.7,U.S.A.,3,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Meadowlands,Dominican Republic,2014,0.7,U.S.A.,3.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Menakao (aka Cinagra),Madagascar,2012,0.8,Madagascar,2.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Menakao (aka Cinagra),Madagascar,2012,0.72,Madagascar,2.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mesocacao,El Salvador,2015,0.8,Honduras,2.75,Trinitario,El Salvador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mesocacao,El Salvador,2015,0.7,Honduras,3,Trinitario,El Salvador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mesocacao,Honduras,2014,0.8,Honduras,3.25,Trinitario,Honduras,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mesocacao,Honduras,2014,0.7,Honduras,3.5,Trinitario,Honduras,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mesocacao,"La Tronca, Matagalpa",2014,0.7,Honduras,3.25,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mesocacao,"La Tronca, Matagalpa",2014,0.8,Honduras,3.5,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Metiisto,"Fazenda Sempre Firme P., Bahia",2014,0.7,Sweden,3,Forastero,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Metiisto,Akesson Estate,2014,0.72,Sweden,3.5,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Metropolitan,South America,2015,0.7,Amsterdam,3.5,Trinitario,Central and S. America,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Michel Cluizel,"Chiapas, Mokaya P.",2012,0.66,France,3.75,Forastero (Nacional),Mexico,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Michel Cluizel,"Carenero Superior, Concepcion",2007,0.66,France,3.5,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Michel Cluizel,Vila Gracinda,2007,0.67,France,3.5,Forastero,Sao Tome-Principe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Michel Cluizel,Tamarina,2006,0.7,France,3,Forastero,Sao Tome-Principe,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Michel Cluizel,Los Ancones P.,2006,0.67,France,4,Forastero (Arriba),Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Michel Cluizel,Mangaro P.,2006,0.65,France,4,Trinitario,Madagascar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Michel Cluizel,Maralumi P.,2006,0.64,France,4,Forastero (Arriba),Papua New Guinea,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Middlebury,Maya Mountain,2015,0.8,U.S.A.,3.5,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Middlebury,San Juan Estate,2015,0.7,U.S.A.,3.5,Trinitario,Trinidad-Tobago,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Middlebury,Oko Caribe,2015,0.75,U.S.A.,3.75,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Middlebury,"Patanemo, Epoch, Donaldo",2015,0.75,U.S.A.,3.75,Trinitario,Venezuela,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Middlebury,Kokoa Kamili,2015,0.75,U.S.A.,3.25,Trinitario,Tanzania,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Middlebury,"Matagalpa, Cacao Bisiesto",2015,0.7,U.S.A.,3.5,Trinitario,Nicaragua,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Middlebury,La Red,2013,0.75,U.S.A.,2.5,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Middlebury,Belize,2013,0.8,U.S.A.,3.25,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Middlebury,Alto Beni,2012,0.75,U.S.A.,2,Criollo,Bolivia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Middlebury,"Balinese, Java",2012,0.7,U.S.A.,2.5,Criollo,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Millcreek Cacao Roasters,Ecuador,2013,0.7,U.S.A.,2.5,Forastero (Nacional),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Millcreek Cacao Roasters,Ecuador,2012,0.7,U.S.A.,3.5,Nacional (Arriba),Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mindo,Ecuador,2010,0.67,U.S.A.,2.75,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mindo,Ecuador,2010,0.77,U.S.A.,2.75,Trinitario,Ecuador,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Minimal,"Acul-du-Nord, 2015",2016,0.7,Japan,3.5,"Criollo, Trinitario",Haiti,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mission,"Fazenda Camboa, Bahia",2016,0.75,Brazil,3.75,Forastero,Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Mission,"Bahia, Fazenda Venturosa",2015,0.7,Brazil,3.5,Forastero (Parazinho),Brazil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mita,Tumaco,2012,0.65,Colombia,2.5,Forastero,Colombia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Moho,"Toledo District, w/ nibs",2013,0.73,U.S.A.,3.25,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Moho,Toledo District,2013,0.72,U.S.A.,3,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Moho,"Umoho R., Toledo District, San Felipe",2010,0.67,U.S.A.,2.75,Trinitario,Belize,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Molucca,La Red,2015,0.7,U.S.A.,3,Trinitario,Dominican Republic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Molucca,Indonesia,2015,0.7,U.S.A.,2.75,Trinitario,Indonesia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
